9.8681,7.1882,6.9013,8.179,7.1318,8.9165,6.3313,6.6471,9.255,7.5404,7.808,10.8093,9.3047,5.6442,5.9452,9.8643,5.9001,10.6559,6.383,7.7393,8.229,7.6464,6.8284,6.5412,8.7508,7.2327,7.7145,9.7286,10.4065,10.0461,2
9.6275,7.5969,7.6193,8.5769,7.5109,8.4463,6.1138,6.1635,9.2125,8.3947,7.6193,10.4618,6.7476,6.8434,5.8846,8.6673,8.1042,10.6679,6.1842,8.242,6.8473,7.3422,6.6744,5.9101,7.1851,7.1492,7.422,9.0496,10.4774,10.1645,2
9.6388,7.7851,7.9725,8.3874,7.0854,9.8838,6.1533,7.2374,9.3004,8.2194,7.3747,9.9858,6.9082,7.1784,5.9669,9.4477,6.7812,10.7375,7.0161,8.8752,7.12,7.3062,6.6597,5.9089,7.3117,7.9362,7.2626,8.8197,9.5401,9.7662,2
9.9392,7.0536,8.4268,7.3239,7.0696,9.1665,6.5704,7.0177,7.167,10.1355,7.489,10.8931,7.0066,6.7119,5.9687,8.992,7.6377,10.7503,6.9872,8.1194,7.5582,7.2841,7.282,6.4344,7.8614,7.0456,7.3856,8.9838,10.4266,9.3544,2
10.3036,7.4938,8.1799,7.8614,6.8276,9.1092,6.4525,6.1442,8.1522,7.126,7.4902,10.6946,7.3894,6.357,5.9103,8.0734,6.6478,10.7952,5.9128,9.0841,7.2608,7.3791,7.1231,6.1506,8.2479,9.7743,7.8253,9.5425,8.7195,9.6238,2
9.3155,7.7904,7.6151,8.3714,7.4802,9.275,6.2902,6.1909,7.9319,9.1122,7.7565,10.4218,6.8834,7.5103,6.0027,9.0934,5.8129,10.4514,6.3224,8.634,6.9541,7.3939,7.264,6.1472,7.1405,7.9399,7.47,9.5179,8.7891,10.236,2
6.203,7.8953,5.8311,8.8317,8.4687,9.7422,6.3393,5.8214,5.5769,5.8376,6.8667,7.4999,8.7958,5.8028,5.7129,7.7921,6.2604,10.1929,8.6374,6.9636,6.3547,7.0923,6.6406,6.0105,6.8025,5.7013,7.1199,5.9247,7.7418,10.0461,3
9.5158,7.2222,7.7779,7.6271,7.2978,7.8347,6.5838,6.2536,7.1819,7.6835,8.0625,10.7438,7.1981,6.7184,6.1819,8.4421,6.4555,10.8785,6.2038,7.9759,7.4569,7.4601,7.7188,6.1335,7.8456,8.3436,7.2887,9.8491,10.2316,10.1199,2
8.399,7.6327,6.4693,8.503,7.6094,11.6946,6.1444,6.1234,5.7641,6.7174,7.1885,9.7829,8.5543,6.7793,5.9054,8.2622,9.3704,10.4408,5.9054,7.9002,6.4925,7.3777,6.4128,6.1121,7.4985,5.7409,8.467,8.7388,9.8307,9.6388,2
9.7472,7.6576,6.9784,7.7979,7.6308,8.728,6.434,6.8905,6.9895,9.3622,8.1297,9.7938,8.1883,6.8015,5.868,8.0566,7.4283,10.6502,7.2319,8.1159,7.5621,7.1996,6.9872,6.1739,7.3159,7.9336,7.5749,9.0162,10.6946,9.7743,2
10.4832,7.3516,8.7632,8.305,7.2353,9.8969,6.4567,6.1353,6.3954,8.9721,7.9946,11.475,6.7518,6.0833,6.0913,7.2811,7.1506,10.8856,6.2798,8.502,6.0593,7.3612,7.2163,6.262,8.33,6.5622,7.1949,8.3095,8.7661,9.5568,2
6.3397,8.2629,6.1422,8.811,7.8056,9.5048,6.0716,5.6629,5.5298,7.7862,7.8404,8.8648,9.3877,5.8529,5.7488,6.8927,7.7194,9.692,6.9333,7.1053,6.1231,6.921,6.5182,6.1456,6.7231,5.7053,7.859,8.4292,8.4284,11.2706,3
10.9671,7.2528,7.1815,7.6431,7.2323,9.1408,7.251,6.5915,7.5836,8.0574,8.1074,11.2505,7.7416,8.3772,5.6381,9.6531,6.0019,10.7438,5.8195,8.2529,7.7039,7.6923,7.6763,6.3787,7.9129,8.7714,7.3659,10.7889,10.4618,9.6069,2
6.5758,8.1255,6.3611,8.8269,8.0145,9.7938,5.8285,5.8485,5.6247,6.4034,7.2753,8.0377,9.2142,5.6894,5.7776,7.877,7.6368,10.2949,7.7356,7.5875,6.4564,7.2737,6.8789,6.0988,6.3627,6.0673,7.7584,8.0136,8.2796,9.97,3
9.2811,7.2313,8.453,7.8156,7.3083,8.0774,6.527,5.8013,8.9523,7.7667,7.6553,10.3309,7.9102,5.726,6.0286,9.1778,7.0178,9.9963,6.0075,7.9757,7.4416,6.9054,6.5123,6.4571,7.4244,9.2593,6.7489,9.2295,9.8281,9.7339,2
9.777,7.1007,8.3239,7.3363,7.1315,8.3001,6.7821,6.0445,8.9254,9.4194,10.3359,11.4383,6.8019,7.22,5.9809,8.9217,6.5908,11.2903,5.8478,8.0528,7.1976,7.3472,8.1155,6.2925,8.4168,9.2105,7.7671,9.7743,11.2505,9.9733,2
9.7234,7.5472,7.9194,7.8198,7.4507,8.4895,6.3053,6.7143,8.8317,8.8702,8.2197,10.3963,7.1291,7.296,5.786,8.075,6.0517,10.4832,6.0349,8.501,7.5639,7.4791,7.3338,6.4788,7.4574,8.2889,7.3444,10.1479,9.2526,9.8307,2
6.3195,7.4216,7.1551,7.9441,7.744,8.4645,5.9057,5.6162,5.8198,6.8229,7.0939,8.6432,9.6361,5.7849,5.7903,7.6736,8.7782,10.1722,5.852,8.1415,6.6124,7.4514,6.233,6.0918,7.5663,5.4993,7.5308,7.1837,7.4781,9.7605,3
9.2526,7.6615,7.6966,8.1825,7.4405,9.5667,6.513,6.4473,8.0581,8.0458,7.9324,10.3409,6.8347,7.8349,5.901,9.2197,8.2612,10.8372,5.8916,8.4052,6.6309,7.4192,7.0815,6.3025,8.338,8.1152,7.3282,9.3955,8.773,10.3456,3
9.6191,6.9302,9.6738,7.1323,7.2976,8.4421,7.0059,6.4833,9.7965,8.2194,7.4815,10.9599,7.4509,7.3614,6.1644,9.3582,6.1436,10.9671,5.9344,8.5649,6.817,7.7651,7.7977,6.2401,8.6452,9.0557,7.3065,8.9761,10.5056,10.197,2
9.2526,7.6687,6.774,8.2581,7.8246,9.7286,5.8709,6.3013,7.7216,7.1918,7.5031,10.076,6.9975,6.4372,5.7813,9.0102,6.6215,10.2407,6.0637,8.2167,6.5255,7.6295,6.4302,5.7515,7.0524,7.3361,7.1452,7.7047,10.1562,9.7576,2
6.051,8.0522,6.7872,9.4804,8.0458,10.0461,5.9762,7.0769,5.6142,6.246,6.9479,6.1607,7.2421,5.4031,5.4746,7.4994,6.6057,10.2316,7.7437,7.0067,6.2556,6.918,6.044,5.9138,6.5106,6.5381,7.9995,5.966,5.9474,10.9671,3
9.5618,7.9105,6.6345,8.6689,6.7884,8.5343,5.965,6.7507,9.6838,9.8491,8.6184,8.6142,7.5264,6.3253,5.6938,9.1887,6.2147,10.9369,6.3128,7.7538,7.2204,6.809,7.1763,6.0146,7.6159,7.3841,7.2743,8.3402,11.1745,10.4618,3
10.5118,6.9478,7.4791,7.0101,7.1478,7.9077,6.4455,6.7104,9.1204,7.3638,7.6,10.1806,8.8225,7.59,6.0673,8.3239,5.9786,10.7438,5.9182,8.362,7.5113,7.4458,7.2744,6.2029,7.6809,9.1581,7.3906,8.8472,10.5525,10.0388,2
10.5981,7.2416,9.7472,7.3585,7.1915,8.7923,7.0686,6.8198,7.0048,9.1122,7.9108,10.4456,7.1458,6.4593,6.5141,8.498,5.9012,11.1202,6.245,8.312,8.0734,7.3278,7.5003,6.4778,8.7334,8.6065,7.592,10.3605,7.9222,10.8157,2
9.9392,7.5198,7.8353,8.4447,7.0373,8.8225,6.8888,7.3651,8.3491,8.5306,7.9009,10.6444,6.0282,9.2125,5.8144,9.7364,7.5556,10.8706,5.6908,8.0802,6.75,7.3926,7.7876,5.9413,7.8933,8.944,7.4954,9.7286,10.9599,10.1889,2
8.2879,7.2459,7.5708,8.0865,7.409,8.9384,6.4895,6.736,9.4518,7.6829,7.6611,10.6679,7.4601,6.9005,5.987,8.283,7.1652,10.8437,5.9711,9.1012,7.4465,7.5895,7.0032,6.034,8.1396,6.5463,7.3918,8.9661,10.0001,9.963,2
9.5953,7.5323,8.0253,7.8867,7.628,9.1342,6.5701,6.1829,6.771,8.635,8.4616,10.851,7.1162,7.0459,5.7691,8.9172,5.7736,10.3309,6.7764,7.6653,7.2426,7.4938,7.1802,6.014,7.1244,8.4215,6.6917,9.1424,9.5799,9.2663,2
10.0687,7.3714,7.7009,8.1334,7.1348,8.5065,6.731,6.7656,9.4137,8.3095,9.7995,10.8785,6.5608,5.9575,6.5439,9.268,5.955,10.8574,5.7259,7.9232,8.0908,7.4184,7.7813,6.1898,8.5286,7.1946,7.4738,9.9325,9.777,10.3825,2
6.3977,7.7974,6.6027,8.8869,7.7609,10.5812,6.1674,5.8818,5.9629,7.0109,7.4014,8.8073,9.1787,5.6958,5.9629,7.5464,7.6314,10.3309,6.5933,7.6549,6.5882,7.1227,6.5229,6.0408,7.0346,6.5086,7.9012,6.6386,9.7647,10.1042,3
9.4073,7.3462,7.6752,8.1997,7.3989,9.1138,7.0293,6.4598,8.5846,8.3261,7.4103,10.8026,6.9559,6.8836,6.1091,9.6461,6.2028,10.4514,5.6763,8.4459,7.0538,7.8734,7.6712,6.1494,7.8704,6.5519,7.2113,9.7798,9.5691,9.7286,2
5.6689,8.1668,6.9705,9.5641,7.7807,9.1682,6.1021,6.8875,5.4019,6.5089,7.0474,6.1867,10.2407,5.7214,5.4631,7.9148,8.1709,10.0867,6.204,6.1944,6.655,7.6694,6.1519,6.0217,6.1408,6.7962,8.1008,6.298,7.1895,11.0956,3
10.6812,7.2036,7.9072,7.354,7.2461,8.622,6.6456,6.5752,8.9319,9.9229,9.4663,10.9442,7.5863,6.7597,6.1916,8.4852,7.1512,11.0469,6.0595,8.486,7.2253,7.6604,7.5537,6.4902,7.9938,6.8725,7.452,10.0353,11.2111,9.9392,2
9.97,7.4454,7.7938,7.3115,7.1206,9.0348,6.5308,6.3032,7.0512,7.7411,9.1187,10.1684,6.5944,8.5883,5.97,7.5932,6.5106,10.5286,5.783,8.5523,6.847,7.0922,7.3296,6.142,7.6013,7.1353,7.0922,10.8305,11.1654,8.7741,2
